7.0659	52.2413
6.9892	52.2269
6.9513	52.181
6.9082	52.176
6.8554	52.1204
6.7606	52.1187
6.7512	52.0855
6.6877	52.0399
6.8266	51.9935
6.8285	51.9641
6.7217	51.8962
6.6923	51.9146
6.5524	51.8862
6.4078	51.8281
6.2957	51.8683
6.2154	51.8678
6.1664	51.8408
6.0553	51.8523
5.945	51.8237
5.9782	51.7972
5.9942	51.7383
6.0369	51.6728
6.1095	51.6468
6.0912	51.6059
6.2121	51.5134
6.2234	51.4749
6.2052	51.3995
6.2244	51.365
6.1686	51.3329
6.1245	51.2746
6.0727	51.2426
6.0733	51.183
6.1748	51.1845
6.1606	51.1493
6.096	51.1348
5.9978	51.0843
5.9672	51.0443
5.8868	51.0521
5.8792	51.0176
5.9552	50.9884
6.0174	50.9834
6.0182	50.9344
6.0869	50.9131
6.0773	50.8607
6.0189	50.8463
6.0343	50.7334
6.1107	50.7229
6.1863	50.642
6.274	50.6305
6.197	50.531
6.2307	50.4975
6.3156	50.497
6.3776	50.4394
6.3422	50.38
6.405	50.3233
6.3055	50.3176
6.277	50.2661
6.1768	50.2359
6.1469	50.1778
6.1124	50.0605
6.1695	49.9842
6.2273	49.9366
6.2336	49.9004
6.3642	49.8508
6.432	49.8106
6.475	49.8213
6.517	49.8062
6.4951	49.7247
6.4261	49.6638
6.4197	49.618
6.359	49.5703
6.3801	49.5511
6.3569	49.5309
6.3671	49.4695
6.4204	49.4764
6.557	49.4192
6.5891	49.3221
6.661	49.2825
6.7235	49.2188
6.7112	49.1883
6.8341	49.1511
6.9187	49.2227
7.0108	49.188
7.0666	49.1142
7.1011	49.156
7.1504	49.1249
7.2451	49.1301
7.2984	49.1173
7.3688	49.1615
7.4359	49.1797
7.494	49.1694
7.4967	49.1354
7.5691	49.0795
7.7611	49.0455
7.7944	49.0657
7.8668	49.0329
7.9107	49.0451
7.9318	49.0581
8.0684	48.9993
8.2326	48.9666
8.2029	48.9598
8.1352	48.8875
8.1038	48.8201
7.9804	48.7609
7.9596	48.7186
7.8481	48.6469
7.8048	48.5926
7.8039	48.5112
7.7669	48.4871
7.7358	48.4039
7.7452	48.3351
7.6892	48.2925
7.6807	48.2573
7.6685	48.2255
7.5773	48.1157
7.5685	48.0352
7.6217	47.9765
7.5579	47.8805
7.561	47.838
7.5321	47.7878
7.546	47.7436
7.5138	47.7028
7.5211	47.6638
7.6193	47.5769
7.6982	47.5333
7.7961	47.5577
7.8186	47.5866
7.8941	47.5864
7.9171	47.5478
8.0225	47.5505
8.1649	47.5941
8.2061	47.621
8.2861	47.611
8.3284	47.5712
8.4287	47.5669
8.4711	47.6423
8.4056	47.6745
8.4745	47.765
8.5102	47.7762
8.6139	47.8012
8.7398	47.7531
8.728	47.6927
8.7896	47.6752
8.807	47.7345
8.8697	47.702
8.8942	47.6521
8.9983	47.6869
8.9999	47.7252
9.0096	47.721
9.0981	47.7033
9.1056	47.6962
9.1079	47.691
9.1033	47.6903
9.1054	47.6862
9.1131	47.685
9.1382	47.6642
9.2178	47.6667
9.1491	47.7487
9.0697	47.7776
9.0705	47.8073
9.2248	47.7403
9.2634	47.6948
9.3572	47.6604
9.398	47.6686
9.5011	47.6463
9.5366	47.5971
9.6021	47.5843
9.7127	47.5507
9.8024	47.5959
9.8157	47.5476
9.9207	47.5297
9.9678	47.5462
9.9651	47.5215
10.0349	47.4886
10.1054	47.4287
10.1193	47.3757
10.237	47.3735
10.2077	47.3039
10.2815	47.2875
10.3465	47.3151
10.3974	47.3769
10.4711	47.4319
10.4632	47.4828
10.4313	47.5037
10.4545	47.5557
10.5734	47.5339
10.598	47.5697
10.6878	47.5583
10.7776	47.5139
10.8863	47.5367
10.9101	47.4855
10.9836	47.43
10.9703	47.4
11.0996	47.3943
11.1982	47.4275
11.2911	47.4272
11.3381	47.4497
11.4155	47.447
11.4102	47.4953
11.5688	47.5136
11.6329	47.5924
11.781	47.5912
12.0128	47.6232
12.0607	47.6187
12.1398	47.6053
12.2079	47.6148
12.1674	47.6825
12.1839	47.7004
12.2775	47.6879
12.338	47.6971
12.4292	47.6962
12.512	47.6253
12.575	47.6323
12.603	47.672
12.6959	47.6822
12.7329	47.6795
12.8107	47.6213
12.7843	47.5688
12.8476	47.546
12.9087	47.497
13.0011	47.4639
13.0475	47.4921
13.0436	47.5834
13.0956	47.628
13.0802	47.6864
13.0175	47.7229
12.9871	47.7074
12.905	47.7236
13.0041	47.8464
12.9387	47.9426
12.8758	47.9626
12.8573	48.0075
12.7682	48.0675
12.7516	48.1128
12.8472	48.1669
12.8655	48.1986
12.9447	48.2067
13.0187	48.2566
13.177	48.2944
13.2498	48.2929
13.3251	48.3209
13.4078	48.372
13.4397	48.4317
13.4269	48.4549
13.4567	48.5143
13.4384	48.5489
13.5134	48.591
13.5995	48.5694
13.7274	48.513
13.8072	48.5847
13.8257	48.6185
13.8206	48.6992
13.7961	48.7136
13.8153	48.7969
13.7437	48.8757
13.6716	48.8801
13.5855	48.9685
13.4167	48.98
